due process,-0.75,0,0.735,-0.87,-0.78
due process of law,-0.89,0,0.791,-0.54,-0.74
duel,0,-0.01,-0.08,-0.16,-0.07
duel between,0,-0.01,-0.08,-0.16,-0.07
duelist,0,-0.01,-0.08,-0.16,-0.07
duellist,0,-0.01,-0.08,-0.16,-0.07
duellists,0,-0.01,-0.08,-0.16,-0.07
duffer,-0.71,0,0.845,-0.69,-0.75
dulcolax,-0.50,0,0.582,-0.57,-0.55
dull,0,0,0.781,-0.89,-0.55
dullard,-0.99,0,0.732,-0.88,-0.87
dulled,-0.61,0,0.755,-0.97,-0.78
dullness,0,0,0.919,-0.74,-0.55
dumb,0,0,0.919,-0.74,-0.55
dumb ass,-0.92,0,-0.73,-1.0,-0.88
dumbass,-0.95,0,0.67,-0.63,-0.75
dumbing down,-0.96,0,0.261,-0.95,-0.72
dumbocrats,-0.63,0,0.712,-0.76,-0.70
dump,0,0,0,-0.08,-0.02
dumpster,0,0,0,-0.08,-0.02
dun,-0.13,0.071,0.694,-0.67,-0.47
dunce,-0.84,0,0.732,-0.91,-0.82
dunderhead,-0.92,0,0.566,-0.72,-0.73
dune sand,-0.06,0,0,-0.03,-0.03
dung,-0.76,0,0.883,-0.59,-0.74
dunghill,-0.68,0,0.529,-0.69,-0.63
dunk,0,0,0.079,0,-0.02
dunlap,-0.96,0,0.624,-0.99,-0.86
dunny,-0.95,0,0.624,-0.57,-0.71
duodenal,-0.56,0,0.806,-0.76,-0.70
duodenal ulcer,-0.71,0,-0.74,0,-0.48
duodenal ulcer disease,-0.71,0,-0.74,0,-0.48
duodenal ulcers,-0.71,0,-0.74,0,-0.48
dupattas,-0.86,0,0.831,-0.79,-0.83
dupe,-0.53,0,0.591,-0.59,-0.57
dupery,-0.86,0,0.675,-0.84,-0.79
duplication,-0.91,0,0.866,-0.55,-0.77
duplicitous,0,0,-0.74,-0.96,-0.56
durian,0,0,0.83,-0.93,-0.59
dusk,-0.08,0,-0.04,0,-0.04
dust,-0.95,0,0.738,-0.58,-0.75
dust matter,-0.96,0,0.735,-0.58,-0.76
dust mite,0,-0.01,0.067,-0.06,-0.03
duster,-0.67,0,0.688,-0.89,-0.75
dustpan,0.022,-0.01,0.062,-0.09,-0.04
dustup,-0.82,0,0.852,-0.74,-0.80
dusty,0,0,0.943,-0.8,-0.58
dusty desert,0,0,0.943,-0.8,-0.58
dusty road,0,0,0.943,-0.8,-0.58
dusty street,0,0,0.943,-0.8,-0.58
dutchman breech,-0.89,0,0,-0.98,-0.62
dwarf,0,-0.03,-0.05,-0.12,-0.04
dwarf birch,-0.04,0,0,-0.05,-0.03
dwarfism,-0.87,0,0.873,-0.62,-0.78
dwell,-0.88,0,0,-0.90,-0.59
dwell on,-0.10,0,0,0,-0.03
dwelt,-0.74,0,0.882,0,-0.54
dwyer,-0.85,0,0.676,-0.82,-0.78
dybbuk,-0.79,0,0.92,-0.75,-0.82
dydd llun,-0.56,0,0.617,-0.80,-0.66
dying,0,0,0.745,-0.98,-0.57
dynamic load,-0.85,0,0.936,-0.80,-0.86
dynamic range,0,0,0.784,-0.80,-0.52
dynamical behavior,-0.97,0,0.831,-0.87,-0.89
dynamically,-0.9,0,0.841,-0.73,-0.82
dynamite,0,0,-0.89,-0.88,-0.59
dynamite explosion,0,-0.03,-0.05,-0.12,-0.04
dynamo,-0.05,-0.01,-0.05,-0.06,-0.05
dyne,-0.64,0,0.678,-0.70,-0.67
dysarthria,-0.84,0,0.829,-0.54,-0.74
dysentery,-0.89,0,0.702,-0.67,-0.75
dysesthesia,-0.58,0,0.773,-0.79,-0.71
dysgenesis,-0.73,0,0.634,-0.85,-0.74
dyslipidemia,-0.96,0,0.261,-0.95,-0.72
dysmenorrhea,-0.73,0,0.555,-0.90,-0.73
dyspareunia,-0.75,0,0.84,-0.63,-0.74
dyspepsia,0,0,-0.9,-0.90,-0.6
dyspeptic,-0.74,0,0.991,-0.64,-0.79
dysphemism,-0.99,0,0.597,-0.54,-0.71
dysphonia,-0.84,0,0.829,-0.54,-0.74
dysphoria,-0.80,0.247,-0.44,-0.06,-0.35
dysphoric,-0.69,0.32,-0.35,-0.11,-0.28
dysphoric mood,-0.58,0,0.722,-0.51,-0.60
dyspnea,-0.73,0,-0.98,0,-0.57
dyspneal,-0.53,0,0.886,-0.91,-0.77
dyspneic,-0.53,0,0.886,-0.91,-0.77
dyspnoea,-0.73,0,-0.98,0,-0.57
dyspnoeal,-0.53,0,0.886,-0.91,-0.77
dyspnoeic,-0.53,0,0.886,-0.91,-0.77
dysthymia,-0.99,0,0.982,-0.62,-0.86
dysthymic,-0.78,0,0.918,-0.96,-0.88
dysthymic depression,-0.99,0,0.982,-0.62,-0.86
dysthymic disorder,-0.78,0,0.918,-0.96,-0.88
dystrophy,-0.58,0,0.724,-0.75,-0.68
dysuria,-0.05,0,-0.05,-0.04,-0.05
each,-0.61,0,0.856,-0.82,-0.76
each proglottid,-0.71,0,0.605,-0.62,-0.64
each year,0,0,-0.75,-0.98,-0.57
ear drop,-0.82,0,-0.72,0,-0.51
ear splitting,-0.91,0,-0.72,-0.99,-0.87
earache,0,0,-0.74,-0.71,-0.48
earful,-0.70,0,0.965,-0.53,-0.73
earing,-0.85,0,0.907,0,-0.58
early morning mist,-0.09,0,0,0,-0.03
early onset dementia,-0.95,0,0.621,-0.72,-0.76
early onset parkinson,-0.95,0,0.621,-0.72,-0.76
early purple orchid,-0.71,0,0.983,-0.62,-0.77
early satiety,0,0,-0.9,-0.90,-0.6
early successional,-0.94,0,0.608,-0.95,-0.83
early successional species,-0.94,0,0.608,-0.95,-0.83
earnestly desire,-0.86,0,-0.88,0,-0.58
earshot,-0.81,0,-0.88,0,-0.56
earth crust,0,0,-0.92,0,-0.30
earth liberation front,-0.14,0,-0.21,-0.07,-0.14
earth mantle,0,0,-0.92,0,-0.30
earthbound,0,0,-0.99,-0.97,-0.65
earthenware,-0.74,0,-0.70,0,-0.48
earthquake,-0.94,-0.91,-0.97,-0.81,-0.60
earths crust,0,0,-0.92,0,-0.30
earthy,-0.50,0,0.625,-0.84,-0.65
earthy smell,0,0,0.919,-0.78,-0.56
earwig,0,-0.09,0.119,-0.11,-0.04
easiest,-0.38,0.165,-0.32,0.243,-0.09
easily overpowers,0,-0.01,-0.08,-0.16,-0.07
eastern brown snake,-0.02,-0.00,-0.05,-0.08,-0.05
eastern front,-0.76,0,0.513,-0.72,-0.66
eastern side,-0.82,0,0,-0.75,-0.52
eastman raider,0,0,-0.05,-0.05,-0.03
easy mark,-0.53,0,0.591,-0.59,-0.57
easy task,-0.38,0.165,-0.32,0.243,-0.09
easy to break,-0.68,0,0.916,-0.91,-0.83
eat animal,-0.09,0,-0.08,-0.03,-0.07
eat bad food,0,0,-0.74,-0.95,-0.56
eat banana,-0.09,0,-0.05,0,-0.05
eat cat food,0,0,0,-0.74,-0.24
eat dessert,-0.08,0,0,0,-0.02
eat egg,-0.09,-0.02,0,-0.08,-0.05
eat establishment,-0.93,0,0.862,0,-0.59
eat expired food,-0.92,0,0.784,-0.91,-0.87
eat fast food,-0.92,0,0.784,-0.91,-0.87
eat food fast,-0.92,0,0.784,-0.91,-0.87
eat french fries,-0.07,-0.02,0,-0.15,-0.06
eat hot dog,0,0,0.944,-0.82,-0.58
eat insect,-0.03,0,0.112,-0.03,-0.06
eat into,-0.56,0,0.712,-0.70,-0.66
eat junk food,-0.98,0,0.594,-0.98,-0.85
eat like pig,-0.92,0,0.784,-0.91,-0.87
eat little,0,0,0.814,-0.93,-0.58
eat lot,-0.05,-0.01,-0.07,-0.06,-0.06
eat meat,0,0,-0.06,0,-0.02
eat much,0,0,0.814,-0.93,-0.58
eat much food,0,0,0.814,-0.93,-0.58
eat off,-0.16,0,-0.18,-0.23,-0.19
eat orange,0.025,0,-0.07,-0.06,-0.03
eat pasta,-0.09,0,-0.05,0,-0.05
eat peach,-0.07,0,-0.08,0,-0.05
eat peanut,-0.04,0,-0.05,-0.09,-0.06
eat poison,0,0,-0.97,0,-0.32
eat potato chip,-0.03,-0.05,0.086,-0.16,-0.07
eat quickly,0,0,-0.10,0,-0.03
eat rat,0,0,0,-0.87,-0.29
eat sandwich,-0.04,0,0,-0.05,-0.03
eat shit,0,0,0,-0.78,-0.26
eat table,-0.05,0,0,-0.04,-0.03
eat unhealthy food,-0.92,0,0.784,-0.91,-0.87
eat up,0,0,-0.8,-0.78,-0.52
eat worm,0,0,-0.81,-0.71,-0.51
eatage,0,0,-0.81,-0.79,-0.53
eating away,-0.88,0,0.907,-0.52,-0.77
eating disorder,-0.52,0,0.786,-0.92,-0.74
eavesdrop,-0.53,0,0.884,-0.72,-0.71
eavesdropper,-0.83,0,0.665,-0.51,-0.67
ecchymosis,-0.85,0,0.676,-0.82,-0.78
ecclesiastical canon,-0.92,0,0,-0.85,-0.59
ecg,-0.73,0,-0.98,0,-0.57
echinococcus,-0.74,0,0.94,-0.87,-0.85
echinococcus multilocularis,-0.74,0,0.94,-0.87,-0.85
echis carinatus,-0.51,0,0.582,-0.97,-0.69
echt,-0.64,0,0.852,-0.80,-0.76
economic crisis,-0.99,0,0.691,-0.65,-0.78
economic deprivation,-0.83,0,-0.90,0,-0.57
economic distress,-0.83,0,-0.90,0,-0.57
economic hardship,-0.83,0,-0.90,0,-0.57
economic hardships,-0.83,0,-0.90,0,-0.57
economic insecurity,-0.83,0,-0.90,0,-0.57
economic instability,-0.83,0,-0.90,0,-0.57
economic stagnation,-0.83,0,-0.90,0,-0.57
ecosystem study,-0.94,0,0,-0.71,-0.55
ecstasy pill,-0.83,0.214,-0.39,-0.10,-0.37
ecstasy tablet,-0.83,0.214,-0.39,-0.10,-0.37
ecthyma,-0.71,0,-0.74,0,-0.48
ectopic gestation,-0.75,0,0.715,-0.72,-0.73
ectopic pregnancies,-0.75,0,0.84,-0.63,-0.74
ectopic pregnancy,-0.55,0,0.678,-0.64,-0.62
ed gein,-0.73,0,0.734,-0.78,-0.75
ed miliband pledge,-0.64,0,0.612,-0.84,-0.7
edacious,0,0,-0.95,-0.75,-0.56
eddie charlton,-0.66,0,0.771,-0.95,-0.79
eddie gaedel,0,0,-0.05,-0.05,-0.03
eddy current,0,0,-0.11,0,-0.03
edema,-0.99,0,0.734,-0.91,-0.88
edematous,-0.71,0,-0.74,0,-0.48
edgeless,-0.04,-0.04,-0.04,-0.04,-0.03
edginess,-0.98,0,-0.81,0,-0.59
edible pod,0,-0.00,0.053,-0.03,-0.02
edible pulp,0,-0.00,0.053,-0.03,-0.02
edited,-0.62,0,0.655,-0.96,-0.74
editor james weatherup,-0.62,0,0.632,-0.78,-0.67
editorial column,-0.62,0,0.632,-0.78,-0.67
editorial page,-0.62,0,0.632,-0.78,-0.67
edo de waart,-0.91,0,0.931,-0.72,-0.85
edsr,-0.97,0,0.831,-0.87,-0.89
educational expense,-0.07,0,0.073,-0.26,-0.13
educational place,0,-0.02,0.053,-0.05,-0.02
edward teller,0,0,-0.81,-0.97,-0.59
eerie,-0.75,0,0.823,0,-0.52
eerily,-0.82,0,0.758,-0.70,-0.76
efavirenz,-0.81,0,0.767,-0.93,-0.84
efavirenz sustiva,-0.81,0,0.767,-0.93,-0.84
efface,-0.82,0,0.694,-0.71,-0.74
effect,-0.96,0,0.501,-0.92,-0.79
effect pedal,-0.99,0,0.66,-0.50,-0.72
effectually,-0.56,0,0.505,-0.95,-0.67
effeminate,-0.63,0,0.986,-0.94,-0.85
effete,-0.94,0,0.987,-0.64,-0.85
efficient algorithm,-0.93,0,0.944,-0.92,-0.93
efflorescence,-0.96,0,0.615,-0.73,-0.77
effortful,-0.82,0,0.58,-0.53,-0.64
effortfulness,-0.64,0,0.928,-0.70,-0.75
effortlessness,-0.56,0,0.507,-0.89,-0.65
effrontery,-0.88,0,0.893,0,-0.59
egan,-0.85,0,0.676,-0.82,-0.78
egg-shaped,0,0,-0.71,-0.78,-0.50
egglayer,-0.83,0,0.987,-0.53,-0.78
eggplant slice,-0.83,0,0.987,-0.53,-0.78
egocentric,0,0,-0.91,-0.99,-0.63
egocentrically,0,0,-0.92,-0.99,-0.64
egocentricity,0,0,-0.92,-0.99,-0.64
egotism,0,0,0,-0.95,-0.31
egotistical,0,0,-0.92,-0.99,-0.63
egregious,0,0,0.889,-0.87,-0.58
egregiousness,-0.61,0,0.516,-0.96,-0.69
ehmke,-0.96,0,0.624,-0.99,-0.86
eight,0,-0.00,0.063,-0.03,-0.03
eight legs,-0.05,-0.02,0.062,-0.09,-0.05
eighty,0,-0.00,0.063,-0.03,-0.03
eiht,-0.86,0,0.675,-0.84,-0.79
einstrzende neubauten,-0.94,0,0,-0.84,-0.59
ejaculation,-0.81,0,-0.93,0,-0.58
eject,-0.71,0,0.954,-0.56,-0.74
ejection,0,0,0.886,-0.80,-0.56
ejection seat,-0.92,0,0,-0.70,-0.54
ekg,-0.73,0,-0.98,0,-0.57
elaborate decoration,-0.54,0,0.7,-0.64,-0.62
elaborate ornamentation,-0.54,0,0.7,-0.64,-0.62
elaboration,-0.81,0,0.931,-0.77,-0.84
elapid,-0.51,0,0.582,-0.97,-0.69
elapid snake,-0.94,0,0.786,-0.89,-0.87
elapsed time,0,0,0.743,-0.98,-0.57
elasmobranch,-0.54,0,0.983,-0.91,-0.81
elastic deformation,-0.85,0,0.936,-0.80,-0.86
elastic waistband,-0.90,0,0,-0.95,-0.61
elastoplast,-0.90,0,0,-0.95,-0.61
elbow,0,0,-0.06,-0.07,-0.04
eld,-0.79,0,0.802,-0.54,-0.71
elder abuse,-0.94,0,0.923,-0.98,-0.95
elderly gentleman,-0.71,0,0.906,-0.93,-0.85
elderly person,0,0.067,-0.17,-0.09,-0.06
elected vice chair,0,0,0.958,-0.76,-0.57
electioneering,-0.79,0,0.525,-0.63,-0.65
elective abortion,-0.89,0,-0.80,0,-0.56
electoral success,-0.83,0,0.858,-0.79,-0.83
electric bill,-0.07,-0.03,-0.11,0,-0.04
electric guitar,0,0,0.048,-0.03,-0.02
electric shock,-0.98,0,0.741,0,-0.57
electrical connection,-0.82,0,-0.85,0,-0.55
electrical phenomenon,-0.82,0,0.948,-0.85,-0.87
electrical unit,-0.74,0,-0.84,0,-0.52
electrocardiogram,-0.73,0,-0.98,0,-0.57
electrocution,0,0,-0.73,-0.96,-0.56
electrode,-0.05,0.068,-0.10,-0.08,-0.05
electromagnetic radiation,-0.87,-0.79,0.729,-0.97,-0.59
electron plasma,-0.97,0,0.831,-0.87,-0.89
electronic,-0.09,-0.03,0.061,0,-0.04
electronic bulletin board,-0.09,-0.03,0.061,0,-0.04
electronic commerce,-0.09,-0.03,0.061,0,-0.04
electronic communication,-0.09,-0.03,0.061,0,-0.04
electronic communications,-0.09,-0.03,0.061,0,-0.04
electronic mail,-0.09,-0.03,0.061,0,-0.04
electronic media,-0.02,0,-0.04,-0.03,-0.03
electronic shutter,-0.90,0,-0.76,0,-0.55
elegiac,-0.74,0.292,-0.42,-0.06,-0.31
elegiac tone,-0.74,0.292,-0.42,-0.06,-0.31
elemental chlorine,0,0,-0.05,-0.07,-0.04
elephant mascot,-0.90,0,0.569,-0.96,-0.81
elephant sit chest,-0.04,0,-0.06,-0.06,-0.05
elevated blood pressure,-0.73,0,-0.98,0,-0.57
elevated cholesterol,-0.96,0,0.261,-0.95,-0.72
eleven thousand,0,-0.00,0.063,-0.03,-0.03
elf,0,-0.03,-0.05,-0.12,-0.04
elf claimed responsibility,-0.14,0,-0.21,-0.07,-0.14
elide,-0.84,0,0,-0.98,-0.61
eliminate,-0.10,0,-0.11,-0.04,-0.08
elixir,-0.55,0,0.5,-0.55,-0.53
elliptic leaf,-0.80,0,0,-0.99,-0.59
elliptical,0,0,-0.71,-0.78,-0.49
elocutionary,0,0,0.777,-0.86,-0.54
eloquent,0,0,-0.92,-0.79,-0.57
else,-0.61,0,0.856,-0.82,-0.76
else fails,-0.97,0,0.84,-0.52,-0.78
elsenborn ridge,-0.76,0,0.513,-0.72,-0.66
elude,-0.54,0,0.815,-0.83,-0.73
elusiveness,-0.58,0,0.871,-0.70,-0.72
emaciated,0,0,-0.82,-0.96,-0.59
emaciation,-0.93,0,0.807,-0.95,-0.89
emancipate,-0.93,0,-0.84,0,-0.59
emasculate,-0.78,0,0.91,-0.91,-0.87
embarass,-0.63,0,0.712,-0.76,-0.70
embarassament,-0.09,0,0,0,-0.03
embark,0,0,0.96,-1,-0.65
embarrass,-0.76,0,0.923,-0.96,-0.88
embarrassed,-0.87,0,-0.88,0,-0.58
embarrassing,-0.79,0,-0.78,0,-0.52
embarrassingly,-0.79,0,-0.80,0,-0.53
embarrassment,-0.56,0.288,-0.31,-0.24,-0.27
embezzlement,-0.51,0,0.717,-0.75,-0.66
embitter,-0.63,0,0.674,-0.75,-0.68
embittered,0,0,-0.81,-0.80,-0.54
emblematic,0,0,-0.91,-0.96,-0.62
embolectomy,-0.51,0,0.607,-0.76,-0.63
embonpoint,-0.72,0,0.973,-0.57,-0.76
embryonic lethal,-0.85,0,0.936,-0.80,-0.86
emended,-0.62,0,0.653,-0.95,-0.74
emergence,-0.83,0,0.858,-0.79,-0.83
emergency,0,0,-0.82,0,-0.27
emergency department,0,0,-0.73,0,-0.24
emergency room,0,0,-0.73,0,-0.24
emergency room doctor,0,0,-0.73,0,-0.24
emergency room er,0,0,-0.73,0,-0.24
emergency room nurse,0,0,-0.73,0,-0.24
emergency room physician,0,0,-0.73,0,-0.24
emergency room visit,0,0,-0.73,0,-0.24
emergency shutdown,-0.07,0.069,-0.18,0,-0.06
emergency situation,-0.89,0.168,-0.60,0.05,-0.42
emergency ward,-0.02,0.066,-0.15,-0.14,-0.08
emerges victorious,0,-0.01,-0.08,-0.16,-0.07
emerging victorious,0,-0.01,-0.08,-0.16,-0.07
emeritus,0,0,0.958,-0.76,-0.57
emetic,-0.62,0,0.983,-0.89,-0.83
emg pickup,-0.99,0,0.66,-0.50,-0.72
emily,-0.74,0,0.877,-0.97,-0.86
emission,-0.02,-0.05,-0.05,-0.05,-0.03
emit light,0,-0.02,-0.06,-0.09,-0.04
emollient,0,0,-0.91,-0.78,-0.56
emotional abuse,-0.94,0,0.923,-0.98,-0.95
emotional contagion,-0.93,0,0.586,-0.66,-0.73
emotional disorder,-0.90,0,0.546,-0.75,-0.73
emotional distress,-0.71,0,-0.75,-0.90,-0.79
emotional disturbance,-0.89,0,0.669,-0.72,-0.76
emotional guy,-0.10,0,0,0,-0.03
emotional lability,-0.58,0,0.722,-0.51,-0.60
emotional outburst,0,0,0.886,-0.80,-0.56
emotional pain,-0.22,-0.00,-0.21,-0.26,-0.23
emotional reaction,0,-0.06,-0.14,-0.14,-0.07
emotional response,-0.05,0,-0.13,-0.05,-0.08
emotional trauma,-0.88,0,-0.79,-0.85,-0.84
emotional wound,-0.88,0,-0.79,-0.85,-0.84
emotionless,-0.61,0,0.572,-0.83,-0.67
emotionlessness,-0.76,0,-0.92,0,-0.56
empathic concern,-0.93,0,0.586,-0.66,-0.73
emphasis,0,0,-0.84,-0.96,-0.60
emphatic,-0.66,0,0.721,-0.53,-0.64
emphatically,-0.79,0,0.755,0,-0.51
empidonax,-0.92,0,0.64,-0.52,-0.69
empirically,-0.91,0,0.598,-0.52,-0.68
employability,0,0,0.813,-0.77,-0.52
employee relation,0,0,0.813,-0.77,-0.52
employee retention,0,0,0.813,-0.77,-0.52
employer liability,-0.69,0,0.516,-0.96,-0.72
emptiness,-0.91,0,-0.77,-0.75,-0.81
empty,-0.02,-0.02,-0.08,0,-0.02
empty bladder,-0.03,0,-0.08,0,-0.04
empty bottle,-0.87,-0.79,0.729,-0.97,-0.59
empty calorie,-0.98,0,0.594,-0.98,-0.85
empty glass,-0.61,0,0.738,-0.80,-0.71
empty house,-0.61,0,0.738,-0.80,-0.71
empty land,-0.82,0,0,-0.97,-0.6
empty pocket,-0.87,-0.79,0.729,-0.97,-0.59
empty stomach,-0.61,0,0.738,-0.80,-0.71
empyema,-0.53,0,0.671,-0.55,-0.58
empyreal,-0.83,0,0.896,-0.95,-0.89
emtricitabine,-0.81,0,0.767,-0.93,-0.84
emulator,-0.83,0,0.584,-0.68,-0.70
enamel,-0.74,0,-0.70,0,-0.48
enantiornithes,-0.68,0,0.956,-0.90,-0.84
enbenign tumor,-0.71,0,0.634,-0.56,-0.63
encephalopathy,-0.73,0,0.955,-0.54,-0.74
enchain,-0.77,0,0.865,-0.64,-0.76
enchondroma,-0.70,0,0.639,-0.56,-0.63
enclothe,-0.63,0,0.694,-0.99,-0.77
encomium,0,0,-0.98,-0.75,-0.58
encopresis,-0.52,0,0.839,-0.86,-0.74
encroach,0,0,0.881,-0.85,-0.57
encroach upon,-0.93,0,0.77,-0.66,-0.79
encroachment,-0.69,0,0.752,-0.82,-0.75
encrypt,0.022,-0.13,0.153,-0.31,-0.10
encrypted password,0.022,-0.13,0.153,-0.31,-0.10
encryption key,0.022,-0.13,0.153,-0.31,-0.10
encumbrance,-0.87,0,0.984,-0.77,-0.88
end class,-0.09,0,0,0,-0.03
end conversation,0,0,0,-0.07,-0.02
end life,-0.96,0,-0.9,-0.73,-0.86
end live,-0.86,0,-0.9,0,-0.58
end marriage,-0.47,0.106,-0.32,-0.03,-0.24
end of life,-0.97,0,0.061,-0.90,-0.64
end relationship,-0.79,0,-0.76,-0.97,-0.84
end sentence,0,0,0,-0.07,-0.02
end war,-0.08,0,-0.17,-0.09,-0.11
end zone,-0.71,0,0.924,-0.54,-0.72
endanger,-0.97,0,0,-0.72,-0.56
endangered,-0.10,-0.03,0.054,-0.06,-0.06
endangered species,-0.12,-0.05,-0.05,-0.19,-0.10
endear,-0.12,0.13,0.647,-0.64,-0.43
endemic typhus,-0.97,0,0.061,-0.90,-0.64
ending,-0.84,0,0.744,-0.58,-0.72
endless row,0,0,0.943,-0.8,-0.58
endlessly,0,0,0.919,-0.74,-0.55
endocarditis,-0.54,0,0.67,-0.92,-0.71
endogenous depression,-0.58,0,0.722,-0.51,-0.60
endometritis,-0.75,0,0.84,-0.63,-0.74
endoparasitic,-0.71,0,0.605,-0.62,-0.64
endoscopically,-0.51,0,0.607,-0.76,-0.63
endowed professorship,0,0,0.958,-0.76,-0.57
endure,-0.06,-0.00,-0.08,0,-0.04
endzone,-0.71,0,0.924,-0.54,-0.72
enema,-0.17,-0.15,-0.08,-0.20,-0.10
enemy,-0.09,0,-0.06,-0.24,-0.13
enemy trench,-0.76,0,0.513,-0.72,-0.66
energy,-0.90,0,0.748,-0.90,-0.85
energy dissipation,0,0,-0.11,0,-0.03
energy exhaustion,-0.61,0,0.738,-0.80,-0.71
energy use,-0.12,-0.05,-0.05,-0.19,-0.10
enervate,-0.85,0,-0.79,0,-0.54
enervation,-0.83,0,0.703,-0.85,-0.79
enfant terrible,-0.61,0,0.738,-0.80,-0.71
enforce,-0.88,0,0.977,-0.81,-0.89
enforce immigration law,-0.91,0,0.637,-0.59,-0.71
enforcement proceeding,-0.88,0,0.727,-0.82,-0.81
enfuvirtide,-0.81,0,0.767,-0.93,-0.84
engaged,-0.07,-0.03,0.027,0,-0.02
engender,0,0,-0.89,-0.77,-0.55
engendering,0,0,-0.87,-0.95,-0.60
engine failure,-0.81,0,0.849,-0.53,-0.73
english billiards,-0.66,0,0.771,-0.95,-0.79
english professional snooker,-0.66,0,0.771,-0.95,-0.79
engrish,-0.94,0,0.636,-0.74,-0.77
enjoy art,-0.71,0,0.898,0,-0.53
enlai,-0.76,0,0.692,-0.84,-0.76
enlarged,-0.92,0,-0.73,-0.99,-0.88
enlarged tonsil,-0.52,0,0.839,-0.86,-0.74
enmeshment,0,0,0.702,-0.74,-0.48
enmity,-0.12,0.193,0.593,-0.62,-0.38
enmity toward,-0.12,0.193,0.593,-0.62,-0.38
ennui,-0.83,0,0.912,-0.67,-0.80
enormously,-0.98,0,0,-0.91,-0.63
enormously useful,-0.06,0,0.026,0,-0.03
enoverclothe,-0.64,0,0.69,-0.99,-0.77
enqueue,-0.15,0,0.029,-0.11,-0.1
enqueues,-0.15,0,0.029,-0.11,-0.1
enquirer,-0.62,0,0.632,-0.78,-0.67
enrage,0,0,0.761,-0.99,-0.58
enraged,-0.13,0.141,0.614,-0.63,-0.41
enragement,-0.12,0.127,0.651,-0.64,-0.43
ensemble,-0.50,0,0.902,-0.54,-0.65
enshrouds,-0.81,0,0,-0.77,-0.52
enslave person,-0.11,0,0.027,-0.33,-0.15
enslavement,-0.82,0,0,-0.78,-0.53
ensnare,-0.73,0,0.838,0,-0.52
ensuing,-0.64,0,0.684,-0.71,-0.68
ensuing battle,0,-0.01,-0.08,-0.16,-0.07
ensuing controversy,0,0,0.94,0,-0.31
ensuing fight,0,-0.01,-0.08,-0.16,-0.07
ensuing onside kick,-0.71,0,0.924,-0.54,-0.72
entactogen,-0.73,0,0.944,-0.94,-0.87
entangle,0,0,0.857,-0.83,-0.56
entanglement,0,0,0.705,-0.73,-0.48
entangler,0,0,0.703,-0.73,-0.48
enter,-0.95,0,0.694,-0.83,-0.83
enter address,-0.07,0,0.053,-0.05,-0.06
enter classroom,-0.14,0,0,-0.03,-0.05
enter data,-0.84,0,0.996,0,-0.61
enter data computer,-0.11,0,0,0,-0.03
enter diapause,-0.75,0,0.512,-0.75,-0.67
enter door,-0.86,0,-0.77,0,-0.54
enter information,-0.95,0,-0.86,0,-0.60
enter into,-0.95,0,0.735,-0.84,-0.84
enter marathon,-0.04,-0.03,0.066,0,-0.02
enter place,-0.73,0,-0.86,0,-0.53
entering,-0.50,0,0.975,-0.86,-0.78
enterobius vermicularis,-0.74,0,0.94,-0.87,-0.85
enteron,-0.82,0,0.67,-0.84,-0.78
enterostenosis,-0.81,0,0.684,-0.81,-0.77
enterprise smes,-0.05,0,-0.12,-0.16,-0.11
entheogen,-0.73,0,0.944,-0.94,-0.87
entheogenic,-0.73,0,0.944,-0.94,-0.87
entheogens,-0.73,0,0.944,-0.94,-0.87
enthusiastic crowd,-0.82,0,0,-0.73,-0.51
entire,-0.81,0,-0.91,0,-0.57
entire continent,-0.73,0,0.884,-0.60,-0.73
entirely,-0.94,0,0.991,-0.65,-0.86
entirely consistent,-0.97,0,0.712,-0.78,-0.82
entrance room,-0.89,0,0.708,0,-0.53
entrant,0,0,-0.97,-0.99,-0.65
entrap,-0.73,0,0.843,0,-0.52
entropy,-0.86,0,0,-0.74,-0.53
enumerative,-0.93,0,0.944,-0.92,-0.93
enumerative combinatorics,-0.93,0,0.944,-0.92,-0.93
enuresis,-0.77,0,0.966,-0.51,-0.75
envenom,0,0,-0.81,-0.8,-0.53
envious,0.087,0.091,0.809,-0.68,-0.43
enviously,0.087,0.091,0.809,-0.68,-0.43
enviousness,0.067,0.104,0.791,-0.67,-0.43
environmentalism,-0.97,0,0.885,-0.97,-0.94
envisage,-0.77,0,0.835,-0.84,-0.81
envy,-0.74,0,-0.91,0,-0.55
enzyme lactase,-0.86,0,0.76,-0.97,-0.86
ephemerality,-0.63,0,0.694,-0.66,-0.66
epibatidine,-0.82,0,0.642,-0.72,-0.73
epically,-0.08,0.158,0.659,-0.65,-0.41
epicondylitis,-0.98,0,0.678,-0.95,-0.87
epidemic,-0.37,0,-0.34,-0.15,-0.29
epidemic disease,-0.11,0,-0.15,-0.24,-0.17
epidemic encephalitis,-0.75,0,0.69,-0.69,-0.71
epidemic hysertia,-0.97,0,0.777,-0.53,-0.76
epidemic meningitis,-0.77,0,0.871,-0.64,-0.76
epidermophyton floccosum,-0.57,0,0.873,-0.78,-0.74
epididymitis,-0.75,0,0.84,-0.63,-0.74
epigastric pain,-0.58,0,0.773,-0.79,-0.71
epiglottitis,-0.99,0,0.964,-0.70,-0.88
epigon,-0.62,0,0.667,-0.85,-0.71
epigone,-0.86,0,0.991,-0.67,-0.84
